Data,DataType,PostID 
senior software engineer,Title,436479
not sure,YearlyBonus,446051
25K,SignBonus,446051
36 shares,Equity,446051
135K USD,BaseSalary,446051
SDE I,Title,446051
15%,YearlyBonus,445966
30k,SignBonus,445966
N/A,Equity,445966
160k,BaseSalary,445966
DS,Title,445966
15%,YearlyBonus,446943
20k,SignBonus,446943
$100k,Equity,446943
$120k,BaseSalary,446943
Software Engineer,Title,446943
20K prorated,YearlyBonus,416523
n/a,SignBonus,416523
n/a,Equity,416523
120,BaseSalary,416523
SDE,Title,416523
10%,YearlyBonus,446820
20k,SignBonus,446820
20k,Equity,446820
125k,BaseSalary,446820
SDE I,Title,446820
15k cash 50k stock,YearlyBonus,441400
25k,SignBonus,441400
8k,Equity,441400
165k,BaseSalary,441400
SDE 2,Title,441400
"0-20%, usually 10%",YearlyBonus,440123
30000,SignBonus,440123
120K,Equity,440123
109K,BaseSalary,440123
SDE1,Title,440123
0,YearlyBonus,373154
0,SignBonus,373154
2000,Equity,373154
115k,BaseSalary,373154
new grad,Title,373154
0-20%,YearlyBonus,446588
20000,SignBonus,446588
30000,Equity,446588
127000,BaseSalary,446588
SDE II,Title,446588
&lt;= 20%,YearlyBonus,445216
[hide=150]15000[/hide],SignBonus,445216
[hide=150]70000[/hide],Equity,445216
[hide=150]109000[/hide],BaseSalary,445216
entry,Title,445216
0 - 20%,YearlyBonus,446573
25k,SignBonus,446573
120k,Equity,446573
109k,BaseSalary,446573
new grad se,Title,446573
10%,YearlyBonus,440395
10k,SignBonus,440395
140K ($35K/yr),Equity,440395
140k,BaseSalary,440395
L,Title,440395
10%,YearlyBonus,444346
100k,SignBonus,444346
280k,Equity,444346
140k,BaseSalary,444346
E4,Title,444346
10%,YearlyBonus,439099
100k,SignBonus,439099
300k,Equity,439099
160k,BaseSalary,439099
E4,Title,439099
10%,YearlyBonus,446530
40K,SignBonus,446530
260K,Equity,446530
165K,BaseSalary,446530
3D CV engineer,Title,446530
10%,YearlyBonus,446560
65000,SignBonus,446560
150000,Equity,446560
115000,BaseSalary,446560
SDE,Title,446560
8%-20%,YearlyBonus,446528
10K,SignBonus,446528
270K,Equity,446528
170K,BaseSalary,446528
T5,Title,446528
12%,YearlyBonus,446455
20k,SignBonus,446455
150k,Equity,446455
140k,BaseSalary,446455
Member of Technical Staff III,Title,446455
/,YearlyBonus,445087
/,SignBonus,445087
/,Equity,445087
7300 / month,BaseSalary,445087
Intern,Title,445087
10%,YearlyBonus,444553
$35000,SignBonus,444553
$60000,Equity,444553
$120000,BaseSalary,444553
SDE,Title,444553
10%,YearlyBonus,446241
0,SignBonus,446241
50K,Equity,446241
135000,BaseSalary,446241
SDE,Title,446241
20% at most,YearlyBonus,445991
5k,SignBonus,445991
无,Equity,445991
81k,BaseSalary,445991
SE 2,Title,445991
10%,YearlyBonus,446011
100000,SignBonus,446011
400000,Equity,446011
160000,BaseSalary,446011
4,Title,446011
10%,YearlyBonus,439046
50k,SignBonus,439046
200k,Equity,439046
155k,BaseSalary,439046
Software Engineer,Title,439046
NA,YearlyBonus,441827
NA,SignBonus,441827
2500,Equity,441827
105k,BaseSalary,441827
Associate Data Scientist,Title,441827
"5%, not guaranteed",YearlyBonus,445589
0,SignBonus,445589
0,Equity,445589
125k,BaseSalary,445589
SOFTWARE ENGINEERING,Title,445589
21500,YearlyBonus,439170
没说 估计还得再谈一下要一点,SignBonus,439170
"RSU 17700 总价值 17700 x 40 = 708,000",Equity,439170
192000,BaseSalary,439170
senior sde  具体rank好像是5？ HR电话说了我给忘了,Title,439170
？,YearlyBonus,446835
50k,SignBonus,446835
"50k RSU, 想问RSU总价值是怎么算的？还是说我只拿了别人的1/10？",Equity,446835
150k,BaseSalary,446835
？,Title,446835
15%,YearlyBonus,446626
20K,SignBonus,446626
160K,Equity,446626
125K,BaseSalary,446626
Software engineer,Title,446626
无,YearlyBonus,446900
2.4w + 2w,SignBonus,446900
56unit = 11w,Equity,446900
115k,BaseSalary,446900
sde,Title,446900
20%,YearlyBonus,297140
20k,SignBonus,297140
300k,Equity,297140
160,BaseSalary,297140
Senior Engineer,Title,297140
10%,YearlyBonus,443220
10k,SignBonus,443220
30k shares,Equity,443220
150k,BaseSalary,443220
Software Engineer,Title,443220
10%,YearlyBonus,445950
35000,SignBonus,445950
200000,Equity,445950
160000,BaseSalary,445950
Software Engineer,Title,445950
15k,YearlyBonus,443608
none,SignBonus,443608
none,Equity,443608
135k,BaseSalary,443608
Software Engineer,Title,443608
不知道,YearlyBonus,445379
不知道,SignBonus,445379
不知道,Equity,445379
不知道,BaseSalary,445379
senior 1,Title,445379
5%,YearlyBonus,427343
15k,SignBonus,427343
financial company没有股票,Equity,427343
120K,BaseSalary,427343
sde,Title,427343
15%,YearlyBonus,443168
0,SignBonus,443168
400K,Equity,443168
165K,BaseSalary,443168
Frontend Software Engineer,Title,443168
0,YearlyBonus,446587
0,SignBonus,446587
$300000,Equity,446587
$120000,BaseSalary,446587
Software Engineer,Title,446587
不知道,YearlyBonus,439223
50K,SignBonus,439223
6000+RSU  (4y),Equity,439223
13.8K,BaseSalary,439223
Software Engineer 2,Title,439223
0-20%,YearlyBonus,440468
0,SignBonus,440468
4500+,Equity,440468
135k,BaseSalary,440468
data scientist 2,Title,440468
up to 20%,YearlyBonus,441591
20000,SignBonus,441591
30000,Equity,441591
131500,BaseSalary,441591
61,Title,441591
0,YearlyBonus,446856
0,SignBonus,446856
0,Equity,446856
85k,BaseSalary,446856
Developer2,Title,446856
根据表现,YearlyBonus,436454
30k,SignBonus,436454
120k,Equity,436454
150k,BaseSalary,436454
3 or 4 不确定,Title,436454
17%,YearlyBonus,447610
1万,SignBonus,447610
8万,Equity,447610
16.5万,BaseSalary,447610
senior data scientist,Title,447610
10%,YearlyBonus,443987
50k,SignBonus,443987
300k,Equity,443987
155k,BaseSalary,443987
4,Title,443987
15%,YearlyBonus,447497
50k,SignBonus,447497
130k,Equity,447497
115k,BaseSalary,447497
Software Engineer,Title,447497
15%,YearlyBonus,439039
40K+27K(1st yr) 27K(2nd yr) 27K(3rd yr),SignBonus,439039
N/A,Equity,439039
190K,BaseSalary,439039
老年工,Title,439039
10%,YearlyBonus,438972
30k,SignBonus,438972
130k,Equity,438972
130k,BaseSalary,438972
SDE,Title,438972
没有,YearlyBonus,437686
100k,SignBonus,437686
300k,Equity,437686
156k,BaseSalary,437686
data scientist,Title,437686
None,YearlyBonus,208484
10k,SignBonus,208484
645k,Equity,208484
130k,BaseSalary,208484
DS,Title,208484
0%,YearlyBonus,432315
55000 + 50000,SignBonus,432315
70 RSU (120k),Equity,432315
155k,BaseSalary,432315
L5,Title,432315
0,YearlyBonus,447256
25k,SignBonus,447256
28k shares (~$80k),Equity,447256
125k,BaseSalary,447256
Software Engineer - New Grad,Title,447256
15%,YearlyBonus,447349
30k,SignBonus,447349
140K,Equity,447349
136K,BaseSalary,447349
SWE,Title,447349
15%,YearlyBonus,445977
40k,SignBonus,445977
145k,Equity,445977
180k,BaseSalary,445977
research scientist,Title,445977
15%,YearlyBonus,353312
20k,SignBonus,353312
100k,Equity,353312
120k,BaseSalary,353312
Software Engineer,Title,353312
10%,YearlyBonus,298851
35K,SignBonus,298851
85K,Equity,298851
135K,BaseSalary,298851
Data Scientist,Title,298851
10%,YearlyBonus,439117
10k,SignBonus,439117
None,Equity,439117
Engineer 1,Title,439117
20%,YearlyBonus,446865
0,SignBonus,446865
5500,Equity,446865
78500,BaseSalary,446865
Software Engineer 2,Title,446865
15%,YearlyBonus,444383
50000,SignBonus,444383
320000,Equity,444383
165000,BaseSalary,444383
T4,Title,444383
0,YearlyBonus,447235
0,SignBonus,447235
0,Equity,447235
98000,BaseSalary,447235
Software Engineer Intern,Title,447235
n/a,YearlyBonus,438238
52k + 41k,SignBonus,438238
77 shares,Equity,438238
145k,BaseSalary,438238
SDE II,Title,438238
15%,YearlyBonus,431880
50k,SignBonus,431880
340k,Equity,431880
160k,BaseSalary,431880
4,Title,431880
6% base + 3*$2400,YearlyBonus,429176
10000,SignBonus,429176
n/a,Equity,429176
120000 w/o GPD,BaseSalary,429176
Device Engineer,Title,429176
None,YearlyBonus,446313
78K （第一年） 58K （第二年）,SignBonus,446313
86股 ...惨绝人寰...,Equity,446313
153K,BaseSalary,446313
SDE2,Title,446313
10%,YearlyBonus,442504
65000,SignBonus,442504
160000,Equity,442504
115000,BaseSalary,442504
swe,Title,442504
15%,YearlyBonus,447561
20,SignBonus,447561
100,Equity,447561
120,BaseSalary,447561
Software Engineer,Title,447561
0,YearlyBonus,447396
20000,SignBonus,447396
"200,000",Equity,447396
"130,000",BaseSalary,447396
Software Engineer,Title,447396
10%,YearlyBonus,447559
0,SignBonus,447559
20k,Equity,447559
100k,BaseSalary,447559
no idea,Title,447559
1.5w,YearlyBonus,446681
none,SignBonus,446681
none,Equity,446681
13.5w,BaseSalary,446681
IC,Title,446681
40k+20%base,YearlyBonus,445634
30k,SignBonus,445634
3000share,Equity,445634
140k,BaseSalary,445634
senior software engineer,Title,445634
15%,YearlyBonus,409673
0,SignBonus,409673
500000,Equity,409673
156000,BaseSalary,409673
Hardware Design Engineer,Title,409673
20%,YearlyBonus,425499
0,SignBonus,425499
0,Equity,425499
120,BaseSalary,425499
Senior,Title,425499
0,YearlyBonus,447662
0,SignBonus,447662
0,Equity,447662
hourly pay $79,BaseSalary,447662
Data Engineer,Title,447662
0,YearlyBonus,447721
0,SignBonus,447721
20000,Equity,447721
150k,BaseSalary,447721
Software Engineer III,Title,447721
?,YearlyBonus,447726
?,SignBonus,447726
?,Equity,447726
?,BaseSalary,447726
Software Engineer,Title,447726
10%,YearlyBonus,447615
15k,SignBonus,447615
30K,Equity,447615
119K,BaseSalary,447615
SDE II,Title,447615
没说,YearlyBonus,166132
17.5k,SignBonus,166132
12k/4yr RSU * 当前股价,Equity,166132
115k,BaseSalary,166132
Software Engineer - New Grad,Title,166132
20%,YearlyBonus,447696
50000,SignBonus,447696
800000,Equity,447696
220000,BaseSalary,447696
M1,Title,447696
10%,YearlyBonus,441609
20K,SignBonus,441609
150K,Equity,441609
150K,BaseSalary,441609
Data Scientist,Title,441609
15%,YearlyBonus,447677
50K,SignBonus,447677
150K,Equity,447677
130K,BaseSalary,447677
SWE,Title,447677
10%,YearlyBonus,448268
25000,SignBonus,448268
300000,Equity,448268
150000,BaseSalary,448268
sde2,Title,448268
around 15%,YearlyBonus,435258
100k,SignBonus,435258
500k,Equity,435258
170k,BaseSalary,435258
T4,Title,435258
忘了...,YearlyBonus,448321
40 k,SignBonus,448321
75 k,Equity,448321
132 k,BaseSalary,448321
Unknown,Title,448321
看考评,YearlyBonus,445123
67K/50K,SignBonus,445123
85,Equity,445123
160K,BaseSalary,445123
SDEII,Title,445123
10% +,YearlyBonus,203960
100k,SignBonus,203960
150k,Equity,203960
115k,BaseSalary,203960
Software Engineer - New Grads,Title,203960
还不知道,YearlyBonus,287551
15000,SignBonus,287551
3500,Equity,287551
160000,BaseSalary,287551
"Data Scientist, L4",Title,287551
75000,YearlyBonus,438375
40000,SignBonus,438375
750000,Equity,438375
190000,BaseSalary,438375
L4,Title,438375
15%,YearlyBonus,445823
"10,000",SignBonus,445823
"60,000",Equity,445823
19,BaseSalary,445823
E5,Title,445823
NA,YearlyBonus,440462
"55,000 + 43,000",SignBonus,440462
72,Equity,440462
"150,000",BaseSalary,440462
SDEII,Title,440462
根据绩效，10%-30%不等,YearlyBonus,343403
36000，分三年给，每年12000,SignBonus,343403
14000 LTIP，要第四年才有，基本等于是扯淡,Equity,343403
150000,BaseSalary,343403
Senior SDE,Title,343403
NA,YearlyBonus,447772
90k,SignBonus,447772
75,Equity,447772
135k,BaseSalary,447772
sdeII,Title,447772
0,YearlyBonus,436212
20k,SignBonus,436212
400k,Equity,436212
"160,000",BaseSalary,436212
Data Scientist,Title,436212
0,YearlyBonus,430296
20k 分两年,SignBonus,430296
28 RSU,Equity,430296
110k,BaseSalary,430296
BA,Title,430296
15,YearlyBonus,432240
0,SignBonus,432240
780K,Equity,432240
200K,BaseSalary,432240
SWE,Title,432240
15%,YearlyBonus,447854
100K,SignBonus,447854
600K,Equity,447854
190K,BaseSalary,447854
SDE,Title,447854
0,YearlyBonus,441834
71K + 52K,SignBonus,441834
90,Equity,441834
158K,BaseSalary,441834
SDE,Title,441834
0 (internship),YearlyBonus,447771
0,SignBonus,447771
0 (internship),Equity,447771
145.6k (2.8k / mo),BaseSalary,447771
Software Engineering Intern,Title,447771
up to 20%,YearlyBonus,447522
25k,SignBonus,447522
120k,Equity,447522
109k,BaseSalary,447522
SDE,Title,447522
0,YearlyBonus,446272
0,SignBonus,446272
0,Equity,446272
100k,BaseSalary,446272
Entry Level SDE,Title,446272
none,YearlyBonus,440682
78.5K + 58K,SignBonus,440682
88 share 约180K,Equity,440682
162.5K,BaseSalary,440682
SDE2,Title,440682
10%,YearlyBonus,447856
75K,SignBonus,447856
400K,Equity,447856
180K,BaseSalary,447856
Senior,Title,447856
N/A,YearlyBonus,441718
5K,SignBonus,441718
0,Equity,441718
93K,BaseSalary,441718
band 7?,Title,441718
忘了,YearlyBonus,448322
none,SignBonus,448322
1400 RSU,Equity,448322
125 k,BaseSalary,448322
MTS 1,Title,448322
0,YearlyBonus,447730
0,SignBonus,447730
2000RSU/$130k,Equity,447730
147000,BaseSalary,447730
data scientist,Title,447730
18 k,YearlyBonus,448318
18 k,SignBonus,448318
125 RSU,Equity,448318
13.7k,BaseSalary,448318
IC2,Title,448318
0,YearlyBonus,427427
0,SignBonus,427427
0,Equity,427427
85000,BaseSalary,427427
Software Engineer Intern,Title,427427
-,YearlyBonus,448276
-,SignBonus,448276
-,Equity,448276
7K/mo,BaseSalary,448276
intern,Title,448276
-,YearlyBonus,448274
-,SignBonus,448274
-,Equity,448274
9K/mo,BaseSalary,448274
intern,Title,448274
呵呵,YearlyBonus,446775
[hide=137]87k/65k[/hide],SignBonus,446775
[hide=137]96[/hide],Equity,446775
[hide=137]155k[/hide],BaseSalary,446775
SDE II,Title,446775
不知道,YearlyBonus,447654
25K,SignBonus,447654
8500 share,Equity,447654
165K,BaseSalary,447654
ic3,Title,447654
15%,YearlyBonus,337027
20k,SignBonus,337027
450k,Equity,337027
170k,BaseSalary,337027
Software Engineer,Title,337027
15%,YearlyBonus,439720
还没说要给 很不爽,SignBonus,439720
135000,Equity,439720
165000,BaseSalary,439720
SDE,Title,439720
Target bonus 10%,YearlyBonus,445926
45k,SignBonus,445926
200k,Equity,445926
150k,BaseSalary,445926
Software Engineer,Title,445926
15%,YearlyBonus,433074
-,SignBonus,433074
100k,Equity,433074
120k,BaseSalary,433074
SWE,Title,433074
13K,YearlyBonus,448042
50K,SignBonus,448042
420K,Equity,448042
152K,BaseSalary,448042
SDE II,Title,448042
10%,YearlyBonus,445704
35K,SignBonus,445704
150K,Equity,445704
115K,BaseSalary,445704
SWE,Title,445704
10%,YearlyBonus,445628
10K,SignBonus,445628
/,Equity,445628
115K,BaseSalary,445628
Software Engineer I,Title,445628
没有,YearlyBonus,432507
64K + 48K,SignBonus,432507
81,Equity,432507
150000,BaseSalary,432507
SDEII,Title,432507
15%,YearlyBonus,442448
40,SignBonus,442448
360,Equity,442448
154,BaseSalary,442448
SWE,Title,442448
0% - 20%,YearlyBonus,448936
20k,SignBonus,448936
110k,Equity,448936
110k,BaseSalary,448936
SDE 1,Title,448936
N/A,YearlyBonus,448569
N/A,SignBonus,448569
N/A,Equity,448569
N/A,BaseSalary,448569
Entry Level,Title,448569
忘了 好像是20%,YearlyBonus,448464
30k,SignBonus,448464
50k,Equity,448464
125k,BaseSalary,448464
Software engineer,Title,448464
depends,YearlyBonus,214440
13000,SignBonus,214440
0,Equity,214440
130000,BaseSalary,214440
entry level SE,Title,214440
大概1，2万,YearlyBonus,439470
/,SignBonus,439470
3070RSU,Equity,439470
110k,BaseSalary,439470
SDEI,Title,439470
0-20%,YearlyBonus,446601
35000/2years,SignBonus,446601
120000,Equity,446601
109000,BaseSalary,446601
sde1,Title,446601
0,YearlyBonus,437765
"27K (第一年), 20K(第二年)，现在就没了哭哭",SignBonus,437765
80股(2016刚入职给的) + 12股(升职的时候给的）,Equity,437765
134000,BaseSalary,437765
SDE2,Title,437765
15%,YearlyBonus,448242
35000,SignBonus,448242
200000,Equity,448242
130000,BaseSalary,448242
t3,Title,448242
15%,YearlyBonus,426804
75,SignBonus,426804
375,Equity,426804
136,BaseSalary,426804
T4,Title,426804
10%,YearlyBonus,448045
50K,SignBonus,448045
300K,Equity,448045
160K,BaseSalary,448045
E4,Title,448045
?,YearlyBonus,448513
25K,SignBonus,448513
22K,Equity,448513
105K,BaseSalary,448513
Engineer,Title,448513
15% - 20%,YearlyBonus,435283
not clear,SignBonus,435283
300w,Equity,435283
33w,BaseSalary,435283
director,Title,435283
unknown,YearlyBonus,448411
0,SignBonus,448411
